Enumeración;Tipo;Tipo N/V;N° Doc.;Id Destinatario;Destinatario;Id Cliente;Razón social;Vendedor;Fecha Emisión;Fecha 1°Entrega;Orden Compra Cliente;Tipo de Expedición;Dirección Destinatario;Comuna;Ciudad;Persona de Contacto;Teléfono;Código Artículo;Descripción;Un.medida venta;Espesor;Jerarquía 1;Texto Jerarquía 1;Jerarquía 2;Texto Jerarquía 2;Jerarquía 3;Texto Jerarquía 3;Largo;Ctd. Solicitada;Ctd. Despachada;Ctd. Pendiente;Kilos Solicitados;Kilos Despachados;Kilos Pendientes;Status Global Pedido SAP;Status de Crédito;Status de Entrega Pos. Pedido SAP;Stock San Bernardo;Stock Lonquén;Total Libre utilización;Stock Disponible San Bernardo;Stock Disponible Lonquen;Precio Unitario;Venta Total;Precio Kilo;Comentario Documento;N° Doc.Ent.;Ctd. Entrega;Fecha Entrega;N° Doc.FU;Ctd. FU;Fecha FU
;ZO01;Ped. Estándar Nac.;47575;76681722;CARMOZZI SPA;76681722;CARMOZZI SPA;ARNE VILDOSOLA;13-03-2025;26-03-2025;982;OtrosClientes Retira;QUILLOTA;VIÑA DEL MAR;VIÑA DEL MAR;;;50049952;IM925 925x0,5x2800mm Ral-3009;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;2.800,00;5;0;5;64,1;0;64,1;Pendiente;Operación liberada;No entregado;0;0;0;-5;0;18.060;90.300;1.409;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47575;76681722;CARMOZZI SPA;76681722;CARMOZZI SPA;ARNE VILDOSOLA;13-03-2025;26-03-2025;982;OtrosClientes Retira;QUILLOTA;VIÑA DEL MAR;VIÑA DEL MAR;;;50049953;IM925 925x0,5x2500mm Ral-3009;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;2.500,00;4;0;4;45,8;0;45,8;Pendiente;Operación liberada;No entregado;0;0;0;-4;0;16.125;64.500;1.408;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47576;83585PJ36;EBEMA CONCEPCION;83585400;EBEMA S.A.;JOSE LUIS NOVA;13-03-2025;26-03-2025;4600180685;OtrosClientes Retira;GALVARINO 8501;QUILICURA;SANTIAGO;;;50049955;Supert.Pls 0,35x1060x2500 Zinc;UN;0,35;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;2.500,00;40;0;40;315,2;0;315,2;Pendiente;Operación liberada;No entregado;0;0;0;-40;0;9.500;380.000;1.206;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47576;83585PJ36;EBEMA CONCEPCION;83585400;EBEMA S.A.;JOSE LUIS NOVA;13-03-2025;26-03-2025;4600180685;OtrosClientes Retira;GALVARINO 8501;QUILICURA;SANTIAGO;;;50049956;Supert.Pls 0,35x1060x3000 Zinc;UN;0,35;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;3.000,00;30;0;30;283,5;0;283,5;Pendiente;Operación liberada;No entregado;0;0;0;-30;0;11.400;342.000;1.206;;;0;;;0;
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;40000274;Tubo Cuad.75x75x2,0x6000mm;UN;2;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 2,0;6.000,00;15;0;15;405;0;405;Pendiente;No realizado;No entregado;10.430;0;10.430;9.796;0;22.680;340.200;840;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;15;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;40000278;Tubo Cuad.75x75x3,0x6000mm;UN;3;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 3,0;6.000,00;30;0;30;1.188;0;1.188;Pendiente;No realizado;No entregado;1.208;0;1.208;723;0;33.264;997.920;840;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;30;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;40000290;Tubo Cuad.75x75x4,0x6000mm;UN;4;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 4,0;6.000,00;10;0;10;515,4;0;515,4;Pendiente;No realizado;No entregado;887;0;887;877;0;43.294;432.940;840;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;10;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;40000291;Tubo Cuad.75x75x5,0x6000mm;UN;5;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 5,0;6.000,00;10;0;10;630;0;630;Pendiente;No realizado;No entregado;513;16;529;498;16;52.920;529.200;840;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;10;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;40000231;Tubo Cuad.30x30x2,0x6000mm;UN;2;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 2,0;6.000,00;20;0;20;201,6;0;201,6;Pendiente;No realizado;No entregado;18.219;0;18.219;17.309;0;8.468;169.360;840;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;20;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;41000011;P. Ab. Angulo 40x40x2,0x6000mm;UN;2;11111;Perfiles Abiertos;1111100001;Perf. Ab. Angulo;1,1111E+17;Perf. Ab. Angulo 2,0 mm;6.000,00;50;0;50;360;0;360;Pendiente;No realizado;No entregado;2.598;0;2.598;2.371;0;5.904;295.200;820;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;50;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;41000002;P. Ab. Angulo 25x25x2,0x6000mm;UN;2;11111;Perfiles Abiertos;1111100001;Perf. Ab. Angulo;1,1111E+17;Perf. Ab. Angulo 2,0 mm;6.000,00;100;0;100;438;0;438;Pendiente;No realizado;No entregado;7.746;0;7.746;7.146;0;3.592;359.200;820;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;100;13-03-2025
;ZO01;Ped. Estándar Nac.;47578;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;13-03-2025;14-03-2025;837635982;OtrosClientes Despac;BARROS ARANA;CURANILAHUE;CURANILAHUE;;;41000134;P. Ab. Canal 150x50x3,0x6000mm;UN;3;11111;Perfiles Abiertos;1111100002;Perf. Ab.Canal;1,1111E+17;Perf. Ab. Canal 3,0 mm;6.000,00;10;0;10;339,6;0;339,6;Pendiente;No realizado;No entregado;2.439;0;2.439;2.234;0;27.848;278.480;820;ore 130767945 contacto : carlos nuñez telefono : 940716639;;0;;4100202831;10;13-03-2025
;ZO01;Ped. Estándar Nac.;46544;96792KRENC;SODIMAC K RENCA;96792430;SODIMAC S.A.;KARINA ROZAS;28-02-2025;03-03-2025;837632166;OtrosClientes Despac;AV EDO FREI MONTALVA;RENCA;SANTIAGO;;;46000021;Pletina laminada 32x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;20;0;20;90;0;90;Concluido;No realizado;Entrg.completamente;4.418;30.739;35.157;3.968;30.739;3.870;77.400;860;ORE:130763356;80365207;20;13-03-2025;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000136;5V 819x3000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.000,00;240;0;240;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;107;0;107;-6.373;0;7.030;1.687.200;989;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000134;5V 819x2000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;2.000,00;360;0;360;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;0;0;0;-4.320;0;4.687;1.687.320;989;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000144;Acanalada T 0,35x762x3000mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.000,00;690;0;690;5.092,20;0;5.092,20;Pendiente;No realizado;No entregado;2.530;0;2.530;-4.600;0;7.203;4.970.070;976;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000145;Acanalada T 0,35x762x3660mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.660,00;380;0;380;3.420;0;3.420;Pendiente;No realizado;No entregado;1.192;0;1.192;-15.718;0;8.787;3.339.060;976;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000142;Acanalada T 0,35x762x2000mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;2.000,00;350;0;350;1.722;0;1.722;Pendiente;No realizado;No entregado;490;0;490;-10.710;0;4.801;1.680.350;976;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47579;76568EA503;EASY CROSS EA503 MAIPU;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320556;SOD/EASY TiendaCross;AVMERICO VESPUCIO 1011;MAIPU;SANTIAGO;;;60000143;Acanalada T 0,35x762x2500mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;2.500,00;560;0;560;3.444;0;3.444;Pendiente;No realizado;No entregado;1.680;0;1.680;-9.311;0;6.002;3.361.120;976;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000134;5V 819x2000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;2.000,00;360;0;360;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;0;0;0;-4.320;0;4.707;1.694.520;993;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000136;5V 819x3000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.000,00;240;0;240;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;107;0;107;-6.373;0;7.059;1.694.160;993;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000143;Acanalada T 0,35x762x2500mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;2.500,00;280;0;280;1.722;0;1.722;Pendiente;No realizado;No entregado;1.680;0;1.680;-9.311;0;6.027;1.687.560;980;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000142;Acanalada T 0,35x762x2000mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;2.000,00;350;0;350;1.722;0;1.722;Pendiente;No realizado;No entregado;490;0;490;-10.710;0;4.822;1.687.700;980;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000137;5V 819x3500x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.500,00;200;0;200;1.660;0;1.660;Pendiente;No realizado;No entregado;513;0;513;-3.287;0;8.236;1.647.200;992;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000135;5V 819x2500x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;2.500,00;290;0;290;1.719,70;0;1.719,70;Pendiente;No realizado;No entregado;1.963;0;1.963;-4.997;0;5.883;1.706.070;992;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47580;76568EA504;EASY CROSS EA504  RANCAGUA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320557;SOD/EASY TiendaCross;AVDA.PDTE.FREI MONTALVA 750;RANCAGUA;RANCAGUA;;;60000145;Acanalada T 0,35x762x3660mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.660,00;760;0;760;6.840;0;6.840;Pendiente;No realizado;No entregado;1.192;0;1.192;-15.718;0;8.824;6.706.240;980;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47581;76568EA507;EASY CROSS EA507 PTO.MONTT;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320558;SOD/EASY TiendaCross;EJERCITO 470;PUERTO MONTT;PUERTO MONTT;;;60000520;Acanalada T 0,35x762x3000mm Ral9017SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.000,00;230;0;230;1.697,40;0;1.697,40;Pendiente;No realizado;No entregado;0;0;0;-3.220;0;8.733;2.008.590;1.183;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47581;76568EA507;EASY CROSS EA507 PTO.MONTT;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320558;SOD/EASY TiendaCross;EJERCITO 470;PUERTO MONTT;PUERTO MONTT;;;60000521;Acanalada T 0,35x762x3660mm Ral9017SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.660,00;190;0;190;1.710;0;1.710;Pendiente;No realizado;No entregado;0;0;0;-2.280;0;10.654;2.024.260;1.184;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47581;76568EA507;EASY CROSS EA507 PTO.MONTT;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320558;SOD/EASY TiendaCross;EJERCITO 470;PUERTO MONTT;PUERTO MONTT;;;60000515;5V 819x0,35x2500 Ral-9017 SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,30 AZ150;2.500,00;290;0;290;1.783,50;0;1.783,50;Pendiente;No realizado;No entregado;0;0;0;-1.450;0;7.277;2.110.330;1.183;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47582;76568EA508;EASY CROSS EA508  VIÑA DEL MAR;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320559;SOD/EASY TiendaCross;AV.1 NORTE 2901;VIÑA DEL MAR;VIÑA DEL MAR;;;60000136;5V 819x3000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.000,00;240;0;240;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;107;0;107;-6.373;0;7.067;1.696.080;994;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47582;76568EA508;EASY CROSS EA508  VIÑA DEL MAR;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-03-2025;04-04-2025;6508320559;SOD/EASY TiendaCross;AV.1 NORTE 2901;VIÑA DEL MAR;VIÑA DEL MAR;;;60000145;Acanalada T 0,35x762x3660mm SMEY;UN;0,35;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,35 AZ150;3.660,00;570;0;570;5.130;0;5.130;Pendiente;No realizado;No entregado;1.192;0;1.192;-15.718;0;8.835;5.035.950;982;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;46057;76568EA988;EASY CROSS EA988 CHICUREO;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;25-02-2025;21-03-2025;6508288323;SOD/EASY TiendaCross;AVDA.CAMINO CHICUREO ESQ.AUTOPISTA;COLINA;SANTIAGO;;;60000136;5V 819x3000x0,35mm Zinc SMEY;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.000,00;240;0;240;1.706,40;0;1.706,40;Pendiente;No realizado;No entregado;107;0;107;-6.373;0;7.030;1.687.200;989;;;0;;4100199417;107;04-03-2025
;ZO08;Ped.B2B carga Autom.;46765;96792HC13;SOD CROSS HC13CHILOE;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;04-03-2025;17-03-2025;16086418;SOD/EASY TiendaCross;RUTA 52456;LOS LAGOS;CHILOE;;;40000278;Tubo Cuad.75x75x3,0x6000mm;UN;3;22222;Tubos;2222200001;Tubo Cuadrado;2,2222E+17;Tubo Cuadrado 3,0;6.000,00;16;0;16;633,6;0;633,6;Pendiente;No realizado;No entregado;1.208;0;1.208;723;0;39.846;637.536;1.006;;;0;;4100200672;16;07-03-2025
;ZO08;Ped.B2B carga Autom.;47015;96792HC98;SOD CROSS HC98 COQUIMBO;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;06-03-2025;17-03-2025;16091386;SOD/EASY TiendaCross;RUTA 5 NORTE N°849;COQUIMBO;LA SERENA;;;42000075;Mek.Omega Normal. 38x35x15x8x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Omega Estructural 0,85;6.000,00;115;0;115;676,2;0;676,2;Pendiente;No realizado;No entregado;28.908;0;28.908;22.975;0;6.675;767.625;1.135;;;0;;4100200527;115;06-03-2025
;ZO08;Ped.B2B carga Autom.;46490;76568EA521;EASY CROSS EA521  LASERENA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;28-02-2025;17-03-2025;6508298396;SOD/EASY TiendaCross;PARCELAS 69 RUTA 5 NORTE VEGAS;LA SERENA;LA SERENA;;;46000029;FE Redondo 16mm 6 MT (9.48 KGXB);UN;16;33303;Laminados;3330300003;Redondos masizos;3330300003;Redondos masizos;6.000,00;10;0;10;94,8;0;94,8;Pendiente;No realizado;No entregado;0;88;88;-114;88;9.399;93.990;991;;;0;;4100197848;10;28-02-2025
;ZO08;Ped.B2B carga Autom.;44713;76568EA521;EASY CROSS EA521  LASERENA;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;06-02-2025;21-02-2025;6508261837;SOD/EASY TiendaCross;PARCELAS 69 RUTA 5 NORTE VEGAS;LA SERENA;LA SERENA;;;60000087;5V 819x3500x0,35mm Zinc;UN;0,35;99999;Cubiertas Masivo;9999900002;5V;9,9999E+17;5V 0,35 AZ150;3.500,00;400;117;283;3.320;971,1;2.348,90;En proceso;No realizado;Entrg.parcialmente;4.664;0;4.664;4.341;0;8.343;3.337.200;1.005;;;0;;;0;
;ZO08;Ped.B2B carga Autom.;47015;96792HC98;SOD CROSS HC98 COQUIMBO;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;06-03-2025;17-03-2025;16091386;SOD/EASY TiendaCross;RUTA 5 NORTE N°849;COQUIMBO;LA SERENA;;;42000035;Mek.Mont.Estruct.90x38x12x0,85x6000mm;UN;0,85;88888;Mekanocon;8888800001;Mekanocon Estructural;8,8888E+17;Montante Estructural 0,85;6.000,00;210;0;210;1.549,80;0;1.549,80;Pendiente;No realizado;No entregado;32.750;0;32.750;28.271;0;8.378;1.759.380;1.135;;;0;;4100200527;210;06-03-2025
;ZO08;Ped.B2B carga Autom.;45308;76568EA507;EASY CROSS EA507 PTO.MONTT;76568660;EASY RETAIL S.A.;CORPORATIVO EASY;13-02-2025;28-02-2025;6508272297;SOD/EASY TiendaCross;EJERCITO 470;PUERTO MONTT;PUERTO MONTT;;;60000000;Plancha 1000x2000x0,35mm Zinc E;UN;0,35;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,35 AZ150;2.000,00;340;290;50;1.761,20;1.502,20;259;En proceso;No realizado;Entrg.parcialmente;1.060;0;1.060;710;0;5.833;1.983.220;1.126;;;0;;;0;
;ZO01;Ped. Estándar Nac.;43716;96792TEM;SODIMAC TEMUCO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;27-01-2025;28-01-2025;837621972;OtrosClientes Despac;SOTOMAYOR;PUREN;PUREN;;;46000002;Angulo laminado 30x30x3,0x6000mm;UN;3;33303;Laminados;3330300002;Angulos;3330300002;Angulos;6.000,00;15;0;15;122,4;0;122,4;Pendiente;No realizado;No entregado;601;148;749;-88;148;6.692;100.380;820;ore 130751828 contacto :jorge llao telefono : 957233005;;0;;4100202884;15;14-03-2025
;ZO01;Ped. Estándar Nac.;46779;96792TCH;SODIMAC TALCAHUANO;96792430;SODIMAC S.A.;JOSE LUIS NOVA;04-03-2025;05-03-2025;837633065;OtrosClientes Despac;SERRANO;CURANILAHUE;CURANILAHUE;;;46000002;Angulo laminado 30x30x3,0x6000mm;UN;3;33303;Laminados;3330300002;Angulos;3330300002;Angulos;6.000,00;40;0;40;326,4;0;326,4;Pendiente;No realizado;No entregado;601;148;749;-88;148;6.691;267.640;820;ore 130764598 contacto : juan carlos medina telefono : 978705480;;0;;4100200690;40;07-03-2025
;ZO01;Ped. Estándar Nac.;29617;76538396;MATECH SPA VIÑA;76538396;MATECH SPA VIÑA;ARNE VILDOSOLA;23-07-2024;24-07-2024;1597;OtrosClientes Retira;11 NORTE N°1141;VIÑA DEL MAR;VIÑA DEL MAR;;;60000007;Plancha 1000x3000x0,40mm Zinc;UN;0,4;99999;Cubiertas Masivo;9999900004;Lisas 1000;9,9999E+17;Lisas 1000 0,40 AZ150;3.000,00;120;0;120;1.068;0;1.068;Pendiente;Aprobado;No entregado;1.740;0;1.740;-4.230;0;10.200;1.224.000;1.146;56322884623;;0;;;0;
;ZO01;Ped. Estándar Nac.;46641;96792ANGE;SODIMAC LOS ANGELES;96792430;SODIMAC S.A.;JOSE LUIS NOVA;03-03-2025;04-03-2025;837632318;OtrosClientes Despac;SAN DIEGO;TUCAPEL;TUCAPEL;;;46000021;Pletina laminada 32x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;20;0;20;90;0;90;Pendiente;No realizado;No entregado;4.418;30.739;35.157;3.968;30.739;4.023;80.460;894;ore 130763681 contacto : carlos cuevas telefono : 941707102;;0;;4100198824;20;04-03-2025
;ZO01;Ped. Estándar Nac.;46641;96792ANGE;SODIMAC LOS ANGELES;96792430;SODIMAC S.A.;JOSE LUIS NOVA;03-03-2025;04-03-2025;837632318;OtrosClientes Despac;SAN DIEGO;TUCAPEL;TUCAPEL;;;46000025;Pletina laminada 50x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;5;0;5;35,35;0;35,35;Pendiente;No realizado;No entregado;628;4.469;5.097;393;4.469;6.292;31.460;890;ore 130763681 contacto : carlos cuevas telefono : 941707102;;0;;4100198824;5;04-03-2025
;ZO01;Ped. Estándar Nac.;40065;96726PAFS;CHILEMAT AUTOSERVFERRETEROSAN MIGUE;96726970;CHILEMAT  S.P.A.;FERNANDO DÍAZ;05-12-2024;06-12-2024;47021363;OtrosClientes Retira;GRAN AVENIDA 2904;SAN MIGUEL;SANTIAGO;;;60000069;Acanalada T 762x3660x0,40mm Zinc;UN;0,4;99999;Cubiertas Masivo;9999900001;Acanaladas;9,9999E+17;Acanalada 0,40 AZ150;3.660,00;162;88;74;1.671,84;908,16;763,68;En proceso;Aprobado;Entrg.parcialmente;3.639;0;3.639;3.565;0;11.031;1.787.022;1.069;;;0;;;0;
